"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Islas Salomón","SLB","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","11479143.5","13761784","19399965","23416124","28028049.2","34345140.3","44042054.2","65542894","76820063.1","97512652.7","103661460.7","99982954","120500491.4","129466452.6","94291522.1","150544684.3","154928415.7","158741508.5","147494744.3","139946900.8","154585730.7","165883917","156207110.5","164030802.8","180737376.7","181240395","179639740","167389191.6","174423711.1","178330553.8","166904390.6","172447071.6","230756584.9","257503829.4","228146820.3","203970814.6","187516688.3","207462428.9","263838572.3","322629656.2","316761174.2","304960708.8","322597088.9","448610953","477369215.2","527817629.5","",
"Sierra Leona","SLE","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","61400031.7","111055280.8","119385359.4","141780896.4","192934915.6","204952159.9","233371952.3","289671338.3","346957175.3","420277110.6","484856463.4","603585822.9","648424257.2","648742644.1","620429061","712222501","872673735.1","1036088193.5","1036485425.2","1089991403.4","1196563740.7","1271189256.6","1390152937.8","1556470569.6","1557983211.5","1249606744.8","1241837537.9","1200047496.1","1314139190.3","1319225620.6","1248363708.6","1256749338.8","1408416911.2","1575774381.1","1683344084.8","1804606614.1","1528631481.5","551066958.2","633810297.6","856852310.4","931127139.3","1050427525.8","1335231392.5","1399720774.9","1433230470.4","1558269901.7","1624682511.1","1794517242","1833542130.1","1930060483.2","2195392001.4","2531761915.1","2400367946.5","2381922454.2","",
"El Salvador","SLV","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","205547537.2","230545489.7","277866666.7","282878601.1","419353322.8","491365106.2","567663297.6","813716218","998400248.5","973789596.7","996824512.7","1219725516.4","1535580026.8","1840051299.4","1927867239.5","1947465463","1955293877.5","2073829069","2098775766.3","2171656069.6","2232089054.6","2272547389.7","2346752650.2","1992942227.9","2163863049.9","2569443217.7","2872513549.1","3203304451.6","3310661338.2","3762995865.5","4535064825","5344553477.7","6114021552.3","8616503266.2","9147790266.4","9621574748.3","10004564795.6","9864898765.1","10688436435.5","10405779193","11495710496.5","12729163388.5","13548206071","14131937323.3","15173875769.4","15604154313.2","16582870003.6","17192280768.2","16686606483.9","17368634891.6","18485326634.2","20341989714.6","21309322065.6","22741503454.9","",
"San Marino","SMR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Federal de Somalia","SOM","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","73220144.1","79710586.3","96232136.6","118816346.9","153787755.8","185278662.1","242236035.1","318670720.5","410803672.5","461002731","537806923.4","943549900.4","1112727706.4","1301878679.4","1413251592.9","1551613402.8","1709094992.1","1878432481.8","1947394726.1","2030965476.1","2244600537.9","2325272820.3","2328282431.3","2381899237.6","2500958277.3","2556348054.7","2528407325.3","2450397710.7","2529802081.2","2526665894.6","2477537976.4","2476280807.3","2607722167.1","2762599394.4","2775888430","2672234285.5","2762438309.6","2868829766.4","2865716564.1","2943660874.7","2934384056.4","2940364939.5","2940422478.5","2938896763.1","2837118511.5","2770590306.7","2744666127.8","2838649115.2","5313257657.7","5374181112.2","4591822809.5","4142587646.4","4089475883.7","3022833727.1","",
"Serbia","SRB","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","2329427795.6","3115343352.3","3932625145.5","4798029563.7","5640709040.8","6626723036.8","8317656494.7","10136187399.9","12541323594.4","15981333108.6","18494670860.1","20652767920","19905765859.1","20481895431.6","19647974298","22254003529.2","21502883400.5","22471937201.3","21177810252.1","19072884954.7","17792819636.9","16472055974.4","16483026471.4","12708824729","11100638781.8","10785293239.6","9409821312.2","10616369758.8","10897975637.2","10978472128.8","11573165499.6","12478681866.6","11400905180.2","14259748378.8","14562774444.5","16159378880.4","19885774045.6","26211637916.4","30493346800.9","33809169778.7","32907137502","31657124951.8","34361115814.7","35636906791.2","32114239790.2","30260552576.6","27911436867.7","30937500404.8","31054169368.9","32109016714.1","38040503965","41166041485.2","44479267292.1","49000132003.2","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","6910800740.2","8712797515.5","10031592330.5","13096812359.1","16355850702.3","19558019779.3","22500542157.6","31452005740.2","40992527039","48505142465.6","60528475258.3","69150518038.8","76479796548.4","86434595165.8","90605563117.8","106710885564.2","120520114766.3","147362382417","149954755188.5","156512487287.9","176261891941.5","182839454505.7","182445150897.1","194822616886.2","221767045200.6","236366565767","231929369699.8","226556361374.5","230307615794.2","218448705540","216282550772.1","209355708472.8","230742731043","253675524895.8","267996133416.8","248424837591.4","213408081600.4","247144555396.5","256559967598.5","292824182696.5","341044798399.9","379279066479.2","429450339096.5","471581019618.2","511806305869.3","515334909176.8","560878380187.8","655149569448","697268149441","746605363794.2","786424903748.8","825625765602.6","841088173933.7","863277198321","",
"Sudán del Sur","SSD","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara","SSF","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pequeños Estados","SST","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","2183745.2","10315766.6","16719040.6","23460544.5","34421443.2","37835228.9","43794125.3","54043032","62644805","78917328.4","97671747.7","109175723.8","134446478.1","150047861.4","167715805.5","189843609.2","209813616.4","222778525.7","245655455.1","235376843","238209013.7","258261791","321781710.6","304831898.2","308356185","333450000.5","339959178.8","361057555.2","335612441.8","351558074.5","166187260.3","131728912.6","157000836.3","181091117.6","229714903.5","196953110.5","209885395.9","223944644.6","237958644.5","244530227.4","265720888.6","248836527.5","277098659","316720463.8","331341886.8","421587362.1","454273049.3","",
"Suriname","SUR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2562547848.2","2962151764.6","3127952233.4","3540170610.4","3927535691.1","3885801062.2","4139436483.4","4194863046.5","4047562766.7","",
"República Eslovaca","SVK","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eslovenia","SVN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suecia","SWE","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","37033600","34636158.6","32579541.5","36932052.2","36186536.7","33746594.9","40783709.8","61099341.7","148246663.9","183128664.8","207635163.8","185846514","205660366.1","237056126.4","191395502.5","236548443.2","273377332.3","302794584.4","259436559.3","271146128","256044454.3","260437309.6","237910547","228166871.4","240790698.9","249640731.9","234857815.8","409051383.1","300826830.3","340291444","333715753.2","348534802.3","410868440.2","453448988.2","463598561.7","520294300.9","474976016.6","497453127.3","480084136.5","526442283","1016095656","1038510828.3","863170341.8","753685365.3","536860007.6","449611575.9","765045805.4","872584998.9","766109447.1","833719718.4","957337769.2","1178834583.9","1247855995.2","1240687605.6","",
"Sint Maarten (Dutch part)","SXM","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Árabe Siria","SYR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5388704719","5688619010.7","5276579226.5","4980444783.4","4748208496.5","4765860589.2","4608449443","4419183536.1","4367932030.6","4603897926.4","4583582193.9","4590239653.7","4763247277.8","5028598331.8","4862028265.3","4875542720.1","",
"Islas Turcas y Caicos","TCA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","35194310.6","46987777.5","36535574.4","47949602.6","76033230.3","143033649.6","155883421.2","206649548","280957463.7","308437524.2","284235851.4","259160026.3","220537735.7","219447718.7","193968687.4","216488390.3","263170300.2","347956438.9","395720698.4","398671140","514179006.1","616560585.1","641682750.2","692281243.3","784041894.7","841874677.3","946588238.7","956913401.4","1029974192.7","1109216581","1098901268.9","1095686160.4","1276030379","1539458240.8","1652259152.8","1629648503.1","1757292382.6","1848758227.2","1802466708.4","1874375774.9","2157556371.3","2331370125.4","2346572489","2910578276.1","3724337229.9","2798645241.3","2857894668.9","3134245756.7","3180873066.1","3216211690","3487196050.3","3585529284.7","3320352821.4","3214041697.1","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (BIRF y la AIF)","TEC","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","39801356.9","47286582.2","47049050.8","69570984.1","126779361.8","167825816.5","242230566.9","434315074.4","820147734.1","1103302010.7","1122269876.3","998488103.2","950904818.5","916720382.4","801989757.6","934737436.2","1064791560.1","1234549173.3","1221898000.1","1175991338.5","1280414838","1350918506.2","1352229618.6","1292462409.3","1454418478","1474990120.1","1487243523.2","1344663527.6","1471814621.3","1538399193.9","1445960550.9","1423397059.6","1602431667.9","1732560992.2","1839097569.1","1687525276.4","1795173984.3","1967974598.1","1639475421.4","1725608197","1285423683.7","631820592.3","756131555.9","932085230","1028174627.4","1102550545","1212279296.3","1633496017.7","1705123749","1996025942.2","2546250447.9","3495265614.3","3219578659.6","3375209273","",
"Tailandia","THA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","1000572108.9","1079128839.7","1229411687.8","1245690376.2","1600893354.9","1865317539","2325633646.1","3344454730.2","5029137828.5","6644774200.8","8297078410.5","10851629853.4","12237908792.2","13902415140.3","15012831076.9","17545477591.8","18537200102.4","20385283141.7","21763483335.1","23536747458","28165126438.7","37772319224.6","41864442860.1","52717189061.2","65596252733.3","100092684586","112879501380.9","109730690051.9","104943991856.5","96903100977.3","79830056193.2","67296708658.9","62922110903.3","58452984709.5","58416708560.4","58524721297.5","62716469252.2","63156007038","66708742797.7","80931068117.8","107165878658.6","117681130154.4","151145531850.6","153833122504.3","146924958766.3","122988521275.3","131071178439.1","153571483414.1","172100562780.3","168599886145.8","186866033773.6","196675731446.9","201050812652.9","193626206257.4","",
"Tayikistán","TJK","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9731000","382514000","577538000","629795000","694309400.4","1050335124.1","1228826959.2","1373567363.8","1140676654","1162073154.7","1254304142.6","1272329032.2","1166678857.2","1116909976.5","1060790372.7","1348486856","2497045162.5","2666229139.6","3561185320.5","3922103878.3","4619361917.4","4862292683.6","5123749263.3","5144129015","5180495790.8","5865953296.1","6086669246","6632776523.9","6903659102.3","6590623735.3","6723539347.8","6872765846.7","",
"Turkmenistán","TKM","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","276435325","431045659.1","402248484.2","756163428.6","1866474843.2","2397439413","2732208441.4","2627007065.7","2241509191.6","2130945860.6","1916765263.8","1815782395.5","1152800557.5","991050916.5","877831145.5","817830560.1","803881172.3","1682020478.2","4296648711.5","6547850611.7","8278943711.1","7360924924","7003746694.1","8167364609","8650279590.8","8159810791.6","6650434191.5","5770954535.6","4986356367","4645434178.1","3917747615.2","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76035316.9","89494692.9","104305452.7","116733681.1","80907571.1","124522399.4","158056457","203400669.6","231800534.6","278614052.2","289694707.8","307384037.9","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","24548074.2","28928950","36096245.2","37559875","39140012.4","53683028","44995161.5","43482995.3","44241811.7","58640380.3","64114187.2","63805061.3","58675998.8","64879601.7","78049432.9","73965562.4","71355546.3","81495989.1","93415984.1","94356377.1","89030079.1","91618892.9","96867967","98959554","114892400.3","153652255.8","191201692.9","197996915.7","199562997.3","195924377.2","184338819.8","174411669.5","193072348.9","187000421.1","186647313.7","194579370.9","223626733.7","209927234.2","196453498.6","",
"Asia meridional (BIRF y la AIF)","TSA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad y Tobago","TTO","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Túnez","TUN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","603200003.2","676455154.3","753125154.8","881771774.4","1008315139.3","1115794378.8","1290725427","2248212072.4","2954540544.1","3410535275.7","3533404839.2","3611172894","3777334492.5","4063243816.4","4097321562.8","4886601243.8","5944706612.9","6817910803","6800232969","6974803135.2","7689870905.1","8251258473.6","8542684831.5","8693836168.7","9614053659.6","10819480146.7","11379084345.6","11229245891","10845598411.7","11912144319.5","11355178322.9","12916759883.6","15510612053.4","18129964847.3","19685391758.2","18046141123.5","18832356907.9","20709926831.1","21575149179.8","22904702181.5","22659417009.8","22866532270","25416510709.4","26262224742.9","27595974477.9","28197062216.1","29527167044.6","33714237269.7","35266300362.9","40224514020.4","41977373872","43022033493.3","41001529300.8","41278696730.2","",
"Turquía","TUR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","2746453200.2","3287188317.4","3554569347.9","4204209180","4632821915.4","5058841386.7","6001284289.8","11452264698.7","14854969075.5","15928443383.2","19131092825.4","19235548686.7","19715948884.5","20324049083.8","21607735275.4","26012647741","32933723354","40943579865.3","40992842916.2","41577128629.7","49424152195.2","50873488639.5","56553858153.6","68604763966","66249185119.7","73781102423.7","80624816759","84719917064.6","96953865165.9","101784260989.9","116799280014","112946289541.4","131758157347.6","148358747086.7","165473833919.1","178256802924.6","217543154936.9","268694180713.6","294446615924.6","285999746316.8","316656739675.8","320986191882.9","353397573722.5","402183825315.8","413916172392.3","399739340547.3","399311907395.3","447424576718.5","426808135352","414870032426.6","429769826587.1","436370123073.1","457917129054.5","499842484724","",
"Tuvalu","TUV","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzanía","TZA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","197359339.6","1175689697.2","1395653073.2","1743024232.9","2012124078.5","2341885515.9","2702042734.3","3470565760.5","4369042063.2","4204051877.4","5242016814.1","5759615136.2","6133770760.5","6801895296.1","7164254486.9","9095920165.8","4897634852.6","5503879743.6","6009342992.5","5850572265.1","6433296456.8","6559510656.2","6669441127.1","6769309416.1","7228012552.6","7370950562.9","7344102230.6","7110106281.7","7513384451.4","7917712561.6","7199694579.5","6529484896.2","7166286410.9","7331000393.2","8640785964.2","8435259794.2","4117816817","5057655620.9","6058968074.4","7774208715.6","8937227659.9","10168038466.1","12050138174.6","13998265660.1","16234341798.8","18159958605.5","19453007095.6","21436607125.5","22372116249.4","24184306390.3","25565848118.3","28525667993.4","30379224139.4","34597954343.3","",
"Uganda","UGA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","151676389.3","172358506.4","177715260.9","175538182.3","202067895.4","209213939.3","243891748.7","300756081.1","426836504.4","588284930.7","690503150.7","707175104.8","874408802.7","1009041289.7","1074247779.2","1238566867.3","1422906331.5","1935609124.6","1940761841.1","2196167747.9","2605823363.9","2803285020.5","2951348322.8","3052849509.1","3397572158.9","3608776798.1","3710237065","3907829289.7","3941902486.7","3537939246.8","3535147374.5","3768195790.9","4019812753.1","4577712717.6","4789438348.4","4460499217.4","1300697179.9","1653066727.1","2292861399.1","2763176528.1","2974602244.9","3262582093.9","3776131388.1","8559917108","8651413817.8","9570705817.9","10088174030.4","11680184912","12328664225.9","13993280988.3","17236039384.7","19973828073.2","20406952753.4","19393466640.1","",
"Ucrania","UKR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550691959.6","3855492092.6","5636653268.2","8429952804.7","9538672857.8","11133852083","13073030721.9","15753044628.1","13915483185","22209140729.2","23485797434.5","25866011946","32109497693.8","35100157138.6","54269247857.6","80811501426.6","99522725087.1","105305698734.2","124526897803.9","137133975946.7","133747125433.2","146936247161.3","127657360096.1","118566228266.3","116341600303.7","124415462467.7","122565904091.9","125724670239.8","133405532754.5","136907590904.5","143317877298","176645481677.3","",
"Ingreso mediano alto","UMC","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","37883643648.3","44287537427.6","53319603395.3","65191814522.3","82813915662","100544148290.9","123666162857.2","162966198273.4","199800686932.8","235038925800.9","287664671646.3","337468219374.5","381102676791.6","405531167872.6","422148870056.6","453967127930.4","495022052841.8","562550818682.2","560906141437.7","570471117202.2","622196976885.4","665121121242.5","708850884452","800576100630.3","902779350760.5","1056013156840.7","1113956409094.7","1173134318168.6","1277822905138.4","1310659894135.5","1287993867733.2","1324508030378.1","1344790581934.1","1449740785026.9","1590983207866.5","1590481262374.1","1731451939925.7","2026433509508.9","2139407727250.9","2310863653271.8","2907286058700","3426818401972.8","3808280925611.3","4394696860195.6","4870762817418.2","4394788647945.3","4560719492226.4","5112966649540.1","5511215847488.8","5735508653588.9","6002832273286.9","6476747539830","6236675414240.6","6346407597915.8","",
"Uruguay","URY","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados Unidos","USA","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistán","UZB","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59702042.9","1031699376.2","1247180534.1","1801128709.8","2390088815.7","2929383835.4","3372052741.1","5310161203.5","4947978618","5211410616.8","5140357902.1","5321596556.6","5204729495.6","4631813975.6","4513825291.3","4660934674.6","5070478524.9","7290497348","7981214781.5","8210192497.4","8546143456","10209308054.8","12048939980","13385244470.5","15120866807.7","16347871565.1","17605681148.4","22957594678.8","33711433347.1","40606422004","48993025205.3","59184351623.6","",
"San Vicente y las Granadinas","VCT","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","1455000","739739.9","775370.6","2787896.7","3191053.4","3447069.1","3738360.1","4743825.9","5687595.1","7234320.1","10627041.1","18816945.8","21223599.3","25598113.5","24938323.4","27183652.6","31363091.2","41508524.1","48275112","52729174.8","62704235.8","68854801.5","76245651.3","101713065","114170293.9","118297375.1","122492508.5","117721039.1","136298403.3","193802389.1","195077653.9","195046431.7","175623164.1","199272731.1","228632793.9","252622855.6","243484201","201948941.4","228669973.8","244441093","295880820.3","305288166.5","291044520.2","315625528.7","345506934.1","354318442.3","341490419.7","339095462.5","318974564.1","337067165.5","395749235","505365415","553652693.5","628508651.1","",
"Venezuela","VEN","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes Británicas","VGB","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","25579000","42766000","52564000","54570000","61267000","174639228.8","191481041.4","617484768.8","20705352668.4","23270062150.1","23395041592.5","24389145840.7","24224319557.6","24855517887.4","25483320390.6","26309991483.3","21830829876.4","22512305266.7","23328780655.5","12841178044.2","12632834003.6","13342966639.1","15592997724.7","17631234906.8","18593542977.2","18752446327.7","23135389256","26497616052.6","32773324076.8","45021621601.7","54317424684.6","62250312592.2","66249485456","74733824699.1","81825409829.4","90484868503.4","109892941227.6","112622128419.5","122496401626","129479293168.6","139852500394.5","146627256492.3","141849555320.9","",
"Vanuatu","VUT","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","3008900","4077203.2","10619149","12939707.6","15762868.4","18237361.2","23649703.4","26778350.6","30315049.9","38217710.6","34869375.1","36227064.6","40189501.8","45581300.9","48945486.7","47879676.1","48734564","64167377.7","87977202.2","112263772.8","122663924.1","160584256.7","161146227.6","153931970.5","100347467.5","110583704.2","127898893.3","148880846.8","153308882.3","177656192.9","178444531.3","182211940.2","158471630.7","203273624.2","256793136.3","293420900.7","401420199.8","402236822.4","424722517.3","439945229.1","476744807.9","463433624.1","470663727","",
"Mundo","WLD","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","2682000","2610000","4379777.5","9456791.6","13799580.8","17391126.3","22628900.5","31252284.1","41241571.8","52517271.4","59194566.4","62601249.9","65784847.2","67685684.9","73522284.2","75130478.4","74756808.8","79618722.4","74958145.3","73538371.7","91806619.4","113648764.5","117763888.7","140498861","154590275","160047723.2","153447044.2","138788873.6","143914846.6","148001778.4","139172179.4","135466609.5","148295167","168610857.8","176496322.7","169098029.9","165440757.3","187694141.1","207365268.1","252885686.9","325098258.9","368308475.7","422904430.8","467876307.3","483662948.9","466304621","444079880.5","473243541.6","446524190.6","434855300.1","477263797.5","505617952.8","470703052.2","432494880.4","",
"Kosovo","XKX","Deuda externa acumulada, total (DOD, US$ a precios actuales)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75993698.1","72140059","69583145.7","75274464.8","82275800.7","85987699.1","79136411.6","83296240.5","534737934.6","709873305.5","1725715832.4","1701042979.9","1945016128.6","2006077874.4","2220856034","2104353099.9","2102921437.4","2124679279.7","2504211067.7","2325432781.1","2417453907.3","3088370306","3345674218.8","3660395633.4","4242269392.8","",
